Организация;Партнер;ИНН;КПП;ТС;ГосНомер;ИД;Активно;ОкончаниеНачисления;НомерНачисления;ДатаНачисления;Сумманачисления;НомерСчета;ДатаСчет;
Беличенко С.А. ИП;ГРАНИТ ТД;5602025097;560201001;авто МАN у 248 ах 123;МАN у 248 ах 123;369004678;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003371;29.06.2020 0:00:00;
Беличенко С.А. ИП;ГРАНИТ ТД;5602025097;560201001;авто МАN о 953 тм 123;МАN о 953 тм 123;369004676;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003371;29.06.2020 0:00:00;
Беличенко С.А. ИП;ГРАНИТ ТД;5602025097;560201001;авто МАN м 929 ун 123;МАN м 929 ун 123;369004677;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003371;29.06.2020 0:00:00;
Беличенко С.А. ИП;ГРАНИТ ТД;5602025097;560201001;авто МАN о 568 ут 93;МАN о 568 ут 93;369004675;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003371;29.06.2020 0:00:00;
Беличенко С.А. ИП;ГРАНИТ ТД;5602025097;560201001;MAN о 953 тм 123;о 953 тм 123;;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003371;29.06.2020 0:00:00;
Беличенко С.А. ИП;ГРАНИТ ТД;5602025097;560201001;MAN м 929 ун123;м 929 ун123;;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003371;29.06.2020 0:00:00;
Беличенко С.А. ИП;ГРАНИТ ТД;5602025097;560201001;DAF DAF т 944 ну 123;DAF т 944 ну 123;369004698;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003371;29.06.2020 0:00:00;
Беличенко С.А. ИП;ГРАНИТ ТД;5602025097;560201001;MAN о 568ут93;о 568ут93;;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003371;29.06.2020 0:00:00;
Беличенко С.А. ИП;ГРАНИТ ТД;5602025097;560201001;MAN у 248 ах 123;у 248 ах 123;;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003371;29.06.2020 0:00:00;
Беличенко С.А. ИП;Дудкин А.И.;360801515174;;авто Камаз у 401 ум 36;Камаз у 401 ум 36;369004699;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-000877;25.02.2020 0:00:00;
Беличенко С.А. ИП;Хасаев И.Ш.;200413214793;;авто Камаз а 532 тм 95;Камаз а 532 тм 95;369004701;Нет;31.03.2020 0:00:00;000000125;20.03.2020 23:59:59;500;ИПУТ-001586;20.03.2020 0:00:00;
Беличенко С.А. ИП;Яндаев И.А.;201208461657;;авто DAF в 654 ут 95;DAF в 654 ут 95;369004702;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003695;29.06.2020 0:00:00;
Беличенко С.А. ИП;Яндаев И.А.;201208461657;;авто Volvo в 064 ут 95;Volvo в 064 ут 95;369004626;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003695;29.06.2020 0:00:00;
Беличенко С.А. ИП;ИМПУЛЬС;9710012293;775101001;Peter К613РС750;К613РС750;;Нет;01.01.0001 0:00:00;;;0;;;
Беличенко С.А. ИП;ИМПУЛЬС;9710012293;775101001;авто Preterbul 7  к 613 р;Preterbul 7  к 613 рс 750;336016635;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003404;29.06.2020 0:00:00;
Беличенко С.А. ИП;ИМПУЛЬС;9710012293;775101001;авто Volvo т 775 ка 50;Volvo т 775 ка 50;336022473;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003404;29.06.2020 0:00:00;
Беличенко С.А. ИП;РиА Маделян;2368008515;236801001;DAF е165ск123  ;е165ск123  ;;Нет;30.04.2020 0:00:00;000000128;02.04.2020 12:28:04;500;ИПУТ-001938;02.04.2020 0:00:00;
Беличенко С.А. ИП;РиА Маделян;2368008515;236801001;авто DAF а 562 кр 123;DAF а 562 кр 123;359500560;Нет;30.04.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-000987;25.02.2020 0:00:00;
Беличенко С.А. ИП;РиА Маделян;2368008515;236801001;авто MAN х 496 то 123;MAN х 496 то 123;359500563;Нет;30.04.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-000987;25.02.2020 0:00:00;
Беличенко С.А. ИП;РиА Маделян;2368008515;236801001;авто DAF а 560 кр 123;DAF а 560 кр 123;359500825;Нет;30.04.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-000987;25.02.2020 0:00:00;
Беличенко С.А. ИП;РиА Маделян;2368008515;236801001;авто Howo о 310 ек 102;Howo о 310 ек 102;359500988;Нет;30.04.2020 0:00:00;000000128;02.04.2020 12:28:04;500;ИПУТ-001938;02.04.2020 0:00:00;
Беличенко С.А. ИП;РиА Маделян;2368008515;236801001;MAN Man к 610 сх 93;Man к 610 сх 93;359500829;Нет;30.04.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-000987;25.02.2020 0:00:00;
Беличенко С.А. ИП;РиА Маделян;2368008515;236801001;авто MAN к 611 сх 93;MAN к 611 сх 93;359500557;Нет;30.04.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-000987;25.02.2020 0:00:00;
Беличенко С.А. ИП;РиА Маделян;2368008515;236801001;авто MAN х 807 хо 123;MAN х 807 хо 123;359500827;Нет;30.04.2020 0:00:00;000000128;02.04.2020 12:28:04;500;ИПУТ-001938;02.04.2020 0:00:00;
Беличенко С.А. ИП;Тиганова Н. А. ИП;312818484906;;авто Renault т 638 тх 190;Renault т 638 тх 190;354003978;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-001033;25.02.2020 0:00:00;
Беличенко С.А. ИП;Тиганова Н. А. ИП;312818484906;;авто SCANIA с 004 не 190;SCANIA с 004 не 190;359501087;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-001033;25.02.2020 0:00:00;
Беличенко С.А. ИП;Тиганова Н. А. ИП;312818484906;;авто SCANIA р 508 мк 31;SCANIA р 508 мк 31;359501088;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-001033;25.02.2020 0:00:00;
Беличенко С.А. ИП;Тиганова Н. А. ИП;312818484906;;авто SCANIA м 416 см 57;SCANIA м 416 см 57;359501089;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-001033;25.02.2020 0:00:00;
Беличенко С.А. ИП;Тиганова Н. А. ИП;312818484906;;авто RENAULT в 535 ук 190;RENAULT в 535 ук 190;359501090;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-001033;25.02.2020 0:00:00;
Беличенко С.А. ИП;Тиганова Н. А. ИП;312818484906;;авто MAN а 994 не 198;MAN а 994 не 198;359501092;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-001033;25.02.2020 0:00:00;
Беличенко С.А. ИП;Тиганова Н. А. ИП;312818484906;;авто SCANIA т 730 ен 57;SCANIA т 730 ен 57;359500615;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-001033;25.02.2020 0:00:00;
Беличенко С.А. ИП;Тиганова Н. А. ИП;312818484906;;авто SCANIA к 332 ту 190;SCANIA к 332 ту 190;359500616;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-001033;25.02.2020 0:00:00;
Беличенко С.А. ИП;Тиганова Н. А. ИП;312818484906;;авто SCANIA е 907 тн 190;SCANIA е 907 тн 190;359500620;Нет;29.02.2020 0:00:00;000000105;25.02.2020 16:27:53;500;ИПУТ-001033;25.02.2020 0:00:00;
Беличенко С.А. ИП;СДМ-36;3661173720;366101001;авто Shantui 6629 аа 36;Shantui 6629 аа 36;369002653;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003581;29.06.2020 0:00:00;
Беличенко С.А. ИП;СДМ-36;3661173720;366101001;авто Сhanlin 0329 ав 36;Сhanlin 0329 ав 36;336014532;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003581;29.06.2020 0:00:00;
Беличенко С.А. ИП;СДМ-36;3661173720;366101001;авто Shantui 0319 ав 36;Shantui 0319 ав 36;359004102;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003581;29.06.2020 0:00:00;
Беличенко С.А. ИП;СДМ-36;3661173720;366101001;авто Hyundai 8630 вх 36;Hyundai 8630 вх 36;359004061;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003581;29.06.2020 0:00:00;
Беличенко С.А. ИП;СДМ-36;3661173720;366101001;авто Liugong 5798 вр 36;Liugong 5798 вр 36;359000591;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003581;29.06.2020 0:00:00;
Беличенко С.А. ИП;СУ-777;3662185687;366201001;авто ТРК ТОПАЗ;ТРК ТОПАЗ;20203016017;Да;01.01.0001 0:00:00;;;0;;;
Беличенко С.А. ИП;Силанов Д.А. ИП;621000038968;;авто Peugeot а 040 та 62;Peugeot а 040 та 62;1138007863;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003587;29.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто DAF о 587 вк 136;DAF о 587 вк 136;236036191;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто DAF а 398 вм 136;DAF а 398 вм 136;236012405;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто DAF о 799 вк 136;DAF о 799 вк 136;236012632;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто Foton н 096 ве 136;Foton н 096 ве 136;1138003362;Нет;01.01.0001 0:00:00;000000101;11.02.2020 10:08:15;500;ИПУТ-000575;07.02.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто DAF х 005 хр 36;DAF х 005 хр 36;235002075;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто DAF е 732 вт 136;DAF е 732 вт 136;336027910;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто FOTON а 127 вс 136;FOTON а 127 вс 136;336022495;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто FOTON а 244 вс 136;FOTON а 244 вс 136;336024361;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто FOTON а 239 вс 136;FOTON а 239 вс 136;336024359;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто DAF а 243 вс 136;DAF а 243 вс 136;336024358;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;ГрузАвто Сервис-36;3662174533;366201001;авто DAF а 237 вс 136;DAF а 237 вс 136;336024360;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002858;02.06.2020 0:00:00;
Беличенко С.А. ИП;Альянс Киреев;2464232333;246401001;Камаз а250вс136  ;а250вс136  ;;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002692;02.06.2020 0:00:00;
Беличенко С.А. ИП;НТС ООО ВРН;3664240284;366401001;авто Volvo а 603 мк 67;Volvo а 603 мк 67;336020816;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003510;29.06.2020 0:00:00;
Беличенко С.А. ИП;Альянс строителей;3662249958;366201001;Зиф б/н;б/н;;Да;01.01.0001 0:00:00;000000128;02.04.2020 12:28:04;500;ИПУТ-001629;02.04.2020 0:00:00;
Беличенко С.А. ИП;ТД Ресурс;2312270020;231201001;авто MAN н 272 во 136;MAN н 272 во 136;359501005;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003637;29.06.2020 0:00:00;
Беличенко С.А. ИП;Латышев С.В.;;;авто Iveco н 981 тр 39;Iveco н 981 тр 39;336024308;Да;01.01.0001 0:00:00;000000166;02.06.2020 17:02:02;500;ИПУТ-002700;02.06.2020 0:00:00;
Беличенко С.А. ИП;КБУ ЛЕНИНСКОГО РАЙОН;3664203701;366401001;авто МТЗ 320 2993 ас 36;МТЗ 320 2993 ас 36;336024382;Нет;30.11.2019 0:00:00;000000070;25.12.2019 15:21:49;500;ИПУТ-000969;28.12.2019 0:00:00;
Беличенко С.А. ИП;КБУ ЛЕНИНСКОГО РАЙОН;3664203701;366401001;авто МТЗ 2994 ас 36;МТЗ 2994 ас 36;336025104;Нет;30.11.2019 0:00:00;000000070;25.12.2019 15:21:49;500;ИПУТ-000969;28.12.2019 0:00:00;
Беличенко С.А. ИП;ТРАНСЛАЙН(РегионЦем;3123291355;770901001;авто MAN м 434 ва 136;MAN м 434 ва 136;359004284;Нет;01.01.0001 0:00:00;;;0;;;
Беличенко С.А. ИП;ТРАНСЛАЙН(РегионЦем;3123291355;770901001;авто MAN м 297 ва 136;MAN м 297 ва 136;359004286;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003659;29.06.2020 0:00:00;
Беличенко С.А. ИП;ТРАНСЛАЙН(РегионЦем;3123291355;770901001;авто MAN м 272 ва 136;MAN м 272 ва 136;359004288;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003659;29.06.2020 0:00:00;
Беличенко С.А. ИП;ТРАНСЛАЙН(РегионЦем;3123291355;770901001;авто MAN м 260 ва 136;MAN м 260 ва 136;359003728;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003659;29.06.2020 0:00:00;
Беличенко С.А. ИП;ТРАНСЛАЙН(РегионЦем;3123291355;770901001;авто MAN м 392 ва 136;MAN м 392 ва 136;359004479;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003659;29.06.2020 0:00:00;
Беличенко С.А. ИП;ТРАНСЛАЙН(РегионЦем;3123291355;770901001;авто МАН м 189 ва 136;МАН м 189 ва 136;369001992;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003659;29.06.2020 0:00:00;
Беличенко С.А. ИП;СТРОЙМОНТАЖ36 (ФККонтакт);3662279695;366201001;FAW FAW н 255 ом 750;FAW н 255 ом 750;235015569;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003627;29.06.2020 0:00:00;
Беличенко С.А. ИП;СТРОЙМОНТАЖ36 (ФККонтакт);3662279695;366201001;FAW FAW м 707 ае 136;FAW м 707 ае 136;1138000531;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003627;29.06.2020 0:00:00;
Беличенко С.А. ИП;СТРОЙМОНТАЖ36 (ФККонтакт);3662279695;366201001;FAW FAW а 909 ас 136;FAW а 909 ас 136;1138000529;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003627;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Iveco о 707 со 48;Iveco о 707 со 48;336031062;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Камаз м 078 еа 48;Камаз м 078 еа 48;336032238;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Iveco о 164 мв 48;Iveco о 164 мв 48;336032262;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Iveco о 988 кн 48;Iveco о 988 кн 48;336032241;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто iveco м 836 аа 48;iveco м 836 аа 48;20336031298;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Iveco о 481 сс 48;Iveco о 481 сс 48;336031299;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Volvo о 711 ме 48;Volvo о 711 ме 48;336031061;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Volvo о 869 нв 48;Volvo о 869 нв 48;336031060;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Iveco  о 111 ео 48;Iveco  о 111 ео 48;336031300;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Iveco о 086 нм 48;Iveco о 086 нм 48;336031301;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Iveco о 716 еа 48;Iveco о 716 еа 48;336032240;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Iveco о 448 сс 48;Iveco о 448 сс 48;336032239;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
Беличенко С.А. ИП;Липецкий щебень ООО;4825121846;482501001;авто Iveco о 898 еа 48;Iveco о 898 еа 48;336032263;Да;01.01.0001 0:00:00;000000174;29.06.2020 16:14:44;500;ИПУТ-003445;29.06.2020 0:00:00;
